HR,mean_nni,sdnn,sdsd,nni_50,pnni_50,pnni_20,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,total_power,vlf,sd1,ratio_sd2_sd1,Permutation entropy,Spectral entropy,SVD entropy,Approximate entropy,Sample entropy,Hjorth mobility,Hjorth complexity,Number of zero-crossings,Petrosian fractal dimension,Katz fractal dimension,Higuchi fractal dimension,Detrended fluctuation analysis,Seat angle,Temperature,Humidity,mean,min_val,std_dev,range_val,q1,q2,q3,skewness,kurtosis,hrg_value,breath_rate,express_label,Discomfortrating
-1.375393444,0.819684904,2.354852444,5.784541792,-2.002973771,2.476966701,1.562183755,1.094924829,0.197839993,5.475943694,2.077585202,-0.523353553,-0.732131746,-0.533692441,1.177624256,-0.808220175,3.402892354,-0.953382188,0.720074155,-0.873297779,6.566279402,-2.461302327,-3.692979361,-3.535750664,-4.694120588,-5.61165766,-6.669970421,-3.857087885,2.961564583,-2.148539916,0.563705483,-2.896090256,2.319615417,2.858794598,0.895661303,-1.178660829,-0.242707163,-1.358296925,-4.315618306,3.616378079,6.656849921,-6.9625416,-1.041425864,6.051744027,-2.715247423,0.272909608,2.181747864,-1.242069394,0.928542305,1
1.002504902,-1.049521475,-0.603009188,-0.740440359,0.774272395,-0.210456035,0.766259627,-0.936945263,-0.283575305,-0.441003914,-0.280423593,1.022619858,0.866958188,0.599416349,0.063281671,-0.49900432,-0.558295896,-0.23306615,-0.549515997,0.098660565,-0.759878439,0.262802778,1.017540881,0.673227996,0.89101032,0.448778125,0.240573186,1.088145549,-1.130754143,0.827531043,-0.036935239,0.571167965,0.323591319,-0.702876327,0.895661303,-1.178660829,-0.242707163,0.044326623,0.773577082,-1.135853483,-0.84834115,1.377406929,0.157250624,-1.523765944,-0.102637434,-0.194257286,-0.315658138,-0.456348993,0.928542305,1
-0.417105579,0.348874721,1.537754166,-0.290737106,0.133369433,-0.913473856,-0.370774841,-0.265388862,1.211345884,-0.420239708,1.472581635,-0.163649909,0.686014486,-1.009986945,0.72827133,1.731495804,-0.608007976,2.053636778,3.839116291,2.311720473,-0.326916878,2.519645978,-0.350286335,-0.088889931,-1.947583206,-0.461294944,-1.552744151,-1.844266111,0.29205956,0.556979138,-0.638520733,-0.946399254,-1.014512572,-0.17685268,0.895661303,-1.178660829,-0.242707163,0.132188511,-2.355501555,2.314752634,2.970165153,-1.450590595,0.783655757,1.658684363,0.442839684,0.84470687,0.202313856,0.329371408,-1.076956854,1
-0.478003965,-0.056836612,-1.294647984,-0.730961609,0.881089555,0.652095529,-0.396208506,0.029431977,-0.917016487,-0.755095524,-1.358377525,-0.300124875,-0.855714807,0.665864087,-1.363958371,-0.84238159,-0.608357634,-0.533068388,-0.903047185,-0.250090002,-0.748373924,-0.860530662,-0.251319925,0.138796536,0.093942107,0.590392263,0.523381696,0.33009411,-1.191075112,0.640225878,-0.600877088,0.389207037,-0.562092744,-0.638367027,0.895661303,-1.074159776,-0.242707163,0.150848456,-0.255274296,0.310992003,0.274210495,-0.606346454,-0.164458678,0.628118433,0.08912408,-0.230958593,-0.207857317,0.591278208,-1.076956854,1
-0.897395162,1.867320397,-0.729472883,0.428331574,-1.41547939,1.188822345,0.137898474,1.612154371,-0.764990603,-0.189228895,-1.262726343,-2.023260211,-2.508736664,-0.509254796,-1.888599862,-0.957297059,0.13510213,-0.83194914,-0.720755631,-0.494053107,0.456317201,-1.48216546,0.172147352,-0.126331282,-0.059129462,-2.905134099,-3.249442762,-0.22965256,0.519096996,-1.62824779,0.898538056,-2.23432084,1.006880376,1.389413289,0.895661303,-1.074159776,-0.242707163,-0.044274478,0.128702645,-0.376962605,0.122452828,1.104428361,-0.501634774,-1.449888345,3.322373462,2.387500918,-0.432597725,-1.962313095,0.928542305,1
-1.120231094,0.333816079,-0.048601656,0.815919759,0.827680975,0.890640781,-0.317081546,-0.032635569,0.50189176,0.725858091,-0.164325052,-0.446789,0.686014486,-0.358936904,-0.021778798,-1.048769601,0.078331121,-0.876413826,-0.866249953,-0.694235688,0.735563463,-0.934426495,-1.149176658,0.030398287,-1.154100581,-0.28657027,-0.502824979,-0.946180382,-0.714991016,0.536167453,-1.01527905,-1.027046005,-1.028519185,-0.400671065,0.895661303,-1.074159776,-0.242707163,-0.024931337,-2.796983223,1.305690988,2.610694189,-1.382471865,-0.515554888,1.394133465,-0.763393639,1.568422719,-0.071507068,0.591278208,-1.076956854,1
-0.063038051,-0.310634066,0.570721624,1.04337495,-0.827985009,-0.55866031,0.303513042,-0.451591497,1.160670589,1.247947635,0.741473073,0.383641563,1.055363476,-0.880707009,0.769367029,-0.185375315,1.759515873,-0.727586173,0.42944709,-0.776307667,0.978195268,-0.491451911,-0.777827411,0.692676566,-0.376805024,-0.867468255,-1.216518848,-0.483008012,0.265137387,-0.650098594,-0.352661255,-1.926711227,1.291016971,-0.204002397,0.895661303,-1.074159776,-0.242707163,-0.916256022,-4.375463814,2.364696733,3.758172463,-1.808434271,-0.654756029,1.606597998,-3.356068606,2.688906621,0.64899574,0.806041785,-1.076956854,1
0.14658507,-0.294646977,-0.788995906,-0.343983415,0.881089555,0.411587564,0.191985257,-0.156770658,-0.587627073,-0.26268691,-0.74571317,0.10160612,0.96019958,1.051805151,-0.21224755,-1.003801885,-0.578122511,-0.706970739,-1.075963713,-0.516926905,-0.378564576,-0.596825364,0.117734829,0.537393526,0.506834447,0.572885809,0.716014978,0.418200762,-0.121783195,0.681849248,-0.450363759,0.748613117,0.010747495,-0.612601356,0.895661303,-1.074159776,-0.242707163,-0.004946293,0.767440022,-0.904438214,-0.814984975,0.949052184,0.062903185,-1.013000674,-0.262256989,-0.358742182,0.026480259,-2.289696596,-1.076956854,1
-0.381179495,0.04138118,-0.439210498,-0.410288182,0.400412334,-0.383717519,-0.195051332,-0.017118682,0.729930586,-0.446216361,-0.476590611,-0.241693809,0.775581618,-0.557959194,-0.450055075,-0.532072349,-0.322134937,-0.420792487,-0.599818502,-0.349511528,-0.44145229,0.000590267,-0.422511375,-0.098133163,-0.396749869,-0.064551865,-0.352447159,-0.165122309,-1.00678426,0.640225878,-0.676169589,-0.852949951,-0.697665189,-0.530899553,-0.264137673,-0.969658724,-0.514271229,0.328643184,-1.121179507,0.559284047,1.128335433,-0.495669258,0.443386302,0.427878251,-0.018812567,0.457511875,-0.615619852,0.067464607,0.928542305,0
-1.467107512,1.402390122,-1.21923065,-0.169280188,-1.68252229,-1.194244715,0.209112738,1.270782874,-1.322418843,-0.614498229,-1.621774882,-1.66885771,-1.762583325,0.632504055,-1.731816825,-0.714558319,-0.875090792,-0.134677985,-1.107537604,-0.821535378,-0.133713279,-1.529362528,-2.207278929,-1.309476001,-1.861443538,-0.201268599,-0.054669855,-1.671286465,-0.197034886,-1.482565995,-0.477552355,-0.815689495,-1.647893187,1.365562756,-0.264137673,-0.969658724,-0.514271229,0.058648887,-0.63548202,1.15594056,0.630009694,-1.151674027,-1.047612581,1.542818776,-0.287041116,-0.089405476,-1.211526527,1.201521053,0.928542305,0
0.437699847,0.706684388,0.808915363,-0.399830856,-1.62911371,-1.424803886,-1.379274976,0.394078802,0.273852935,-0.640380985,0.576278207,-0.681357323,-0.04680749,-0.358936904,0.257226745,-0.7219621,-0.941906362,-0.039788795,-1.088408844,-0.641086569,-0.371947025,1.628169287,-0.62551356,-0.359922942,0.288752419,-1.635779397,-2.409159041,-0.054959878,0.403064698,-1.50337768,0.481110216,-1.817102161,1.748373675,0.914374585,-0.264137673,-0.969658724,-0.514271229,-0.343420933,-1.641911386,1.265717891,1.384686687,-0.603198639,0.7279753,0.310816804,-1.524540533,0.876153729,1.023648267,0.638421432,0.928542305,0
0.142689994,-0.308621919,-0.53228584,0.265668069,0.987906715,0.618125477,-0.493113992,-0.141253773,-0.156887069,0.403443969,-0.461574772,0.140381521,0.427647767,0.282812423,-0.265170102,-0.891234665,-0.234609769,-0.720191058,-0.821294596,-0.425711347,0.205412246,-0.963564828,-0.134767473,0.375249566,0.00827441,0.316161832,0.615845674,0.045821543,-0.463519638,0.556979138,-0.56323996,0.557081496,-0.53659938,-0.563096619,-0.264137673,-0.969658724,-0.514271229,-0.019685519,-0.574208075,0.665818659,0.424908004,-1.32555936,-0.150538564,1.150975181,0.226534115,-0.286679237,0.069398915,0.853185009,0.928542305,0
-0.363605925,0.173971743,-0.538224002,-0.57176627,-0.454124948,-0.133672528,-0.061501465,0.153567066,-0.182224716,-0.657283841,-0.622935883,-0.339645295,1.152509958,0.56659765,0.044940484,-0.363511954,0.250104885,-0.539134388,-0.384072977,-0.854975247,-0.583308294,0.073040002,-1.11295565,-1.021087244,-0.326062734,0.599353117,0.554424158,-0.075377729,-1.077857418,-0.337923318,-0.643812762,0.707164807,-0.76515709,-0.155558702,-0.264137673,-0.969658724,-0.514271229,-0.113384595,0.278601521,-0.041841947,-0.343602751,-0.108487941,-0.179925472,0.216742451,-0.115907158,-0.359363554,-0.618537346,0.329371408,0.928542305,0
0.301768991,-1.381776357,-2.372289746,-1.550775232,-1.949565191,-1.602157094,0.434624575,-0.925453329,-2.462612971,-1.281945898,-2.264484904,1.095170714,-0.794433948,3.45409927,-1.729937393,-1.23469857,-1.047249869,-0.807529209,-1.53552857,-0.845120881,-1.433945798,-1.872036937,-0.065398186,0.722501082,1.296985426,0.202581185,1.084020317,1.395747791,-0.559211516,-1.815552955,1.427567631,-0.698003175,0.6949551,1.79346293,-0.264137673,-0.969658724,-0.514271229,-0.359111608,0.873702959,-0.951812655,-0.9378081,0.98632232,-0.029897576,-1.028015366,-0.50490907,-0.440884523,0.634375528,-0.194442193,0.928542305,0
-0.748879957,0.57142004,0.12001198,-0.387040125,0.507229494,0.051541742,0.647946581,0.650107425,0.679255292,-0.587369866,-0.072123472,-0.649028728,-0.1208966,-0.768956555,0.020643272,0.073689632,-0.555494411,0.308782812,-0.261425522,-0.210816799,-0.418172602,0.75871902,-0.533323558,-0.64173874,-0.289523918,0.670498966,0.422644634,-0.136011543,-0.80692236,0.681849248,-0.75148685,0.769037589,-0.80982019,-0.534225239,-0.264137673,-0.969658724,-0.514271229,-0.057831828,0.398878214,-0.16860563,-0.357126224,-0.026015173,0.121676999,0.008795613,-0.071442158,-0.356540531,-0.331218915,-0.456348993,-1.076956854,0
-0.792310651,0.447369127,-0.31659845,-0.617039683,0.400412334,-0.168951436,-0.083443157,0.534248009,0.451216466,-0.784944701,-0.477959095,-0.615305862,1.055363476,-0.20198734,-0.278569827,-0.400770711,-0.525666754,-0.169550982,-0.440264778,0.198297989,-0.638581519,0.495250283,-0.774947067,-0.458766729,-0.041050852,0.517819921,0.454978678,0.315633427,-1.50743187,0.723472618,-0.826826264,1.195364298,-0.769868972,-0.609698864,-0.264137673,-0.969658724,-0.514271229,0.018742903,0.700367282,-0.78847442,-0.727612483,0.681613771,0.208291042,-0.852755378,0.03936736,-0.388174291,-0.695102032,-0.456348993,0.928542305,0
0.074525161,-0.139702611,-0.805414995,-0.927245099,-0.133673467,0.475887103,-0.480187591,-0.032635569,-0.815665898,-0.939971086,-0.810918584,-0.113626554,-0.472181168,0.733414691,-0.742834347,-0.937900505,-0.100593515,-0.782099847,-0.880140429,-0.719737273,-0.926975679,0.228742813,0.075976857,-0.384177232,-0.863059581,-0.964622684,-1.07690907,-0.543581125,-1.235468522,-0.254676578,-0.120265473,-1.609040482,-0.673672304,-0.040378344,-0.264137673,-0.969658724,-0.514271229,0.052766941,-3.040001098,1.684078833,3.284282062,-0.881591449,-0.13661845,1.017836055,-0.15433112,2.692974166,-1.059097215,0.198418008,0.928542305,0
0.456286033,-0.735931791,0.605275427,-0.237903329,0.667455235,-0.209285555,-0.582928833,-0.653311018,0.679255292,0.015309795,0.970248955,0.978541883,0.96019958,-0.459859554,1.3456331,0.091197776,-0.443319278,0.181377062,0.16570591,1.015774455,-0.277870028,1.188298412,0.287162508,0.217532383,0.436407271,0.733626065,0.454460689,0.62021287,-1.059365613,0.910777783,-0.375141627,0.612974955,0.00503762,-0.647192821,-0.264137673,-0.969658724,-0.514271229,0.040832684,0.702058598,-0.735519612,-0.681327558,0.792794618,-0.351606878,-0.788843283,0.233024857,-0.31422083,-0.62479765,-0.980162594,0.928542305,0
-0.199516907,-0.053324097,-0.175660338,-0.266075838,1.094723875,0.993648957,0.683566212,-0.017118682,0.679255292,-0.262065479,-0.164254893,-0.104648579,0.183768899,-0.676791232,-0.367031223,-0.442739645,0.089459049,-0.532578642,0.090718491,1.153969556,-0.303290249,0.167278008,0.090320692,0.435838346,0.206885548,0.52633918,0.156674576,0.237204603,-0.492275628,0.640225878,-0.450363759,0.705003008,-0.381441898,-0.619073582,-0.264137673,-0.760656618,-0.514271229,-0.084002588,-0.065315404,-0.014936245,-0.039828842,-0.044398416,0.528453666,-0.021765265,0.013361282,-0.178210617,0.133966179,0.067464607,0.928542305,0
0.290652383,-0.632543805,0.024646515,-0.506964889,0.133369433,-1.09226662,-0.46742277,-0.405040838,-0.536951778,-0.32362496,0.272765883,0.666767489,0.263528022,0.699499822,0.493279486,0.051127447,0.435860213,-0.394018366,0.491466679,0.884171536,-0.534975414,0.820139673,-0.391825112,0.561190401,-0.24787071,0.304161597,0.050653433,-0.22313738,-0.236681319,0.827531043,-0.638520733,-0.571879365,-0.2026674,-0.503674411,-0.264137673,-0.760656618,-0.514271229,-0.157198882,-0.282480314,0.390596636,0.457695314,-0.425284102,0.045889712,0.414192293,-0.055053173,0.030442806,-0.139429428,0.853185009,-1.076956854,0
1.673438981,-1.314664165,-0.220958574,-1.10129508,0.774272395,-0.456335804,-0.414212112,-1.118817605,0.071151757,-0.770799064,0.273259004,1.479125744,0.866958188,0.163016342,0.636602055,-0.456085639,-0.731760134,-0.001823095,-0.35713935,0.907956545,-1.106205668,1.558761475,1.321363447,1.185487231,1.020940059,0.846473315,0.858648641,0.751296791,0.425919376,0.785907673,0.113224942,1.108483369,0.761321854,-0.590935122,-0.264137673,-0.760656618,-0.514271229,0.095410614,0.8341745,-1.107241223,-0.912700467,1.29254182,-0.263446156,-1.372024544,0.109607119,-0.346452098,0.094942674,-2.289696596,0.928542305,0
-0.27006855,0.21752683,0.570362685,-0.448294105,0.881089555,0.652095529,-0.040137185,0.073765936,0.628579997,-0.541995561,0.522789964,-0.224085862,0.427647767,-0.557959194,0.215749129,0.952561797,-0.80493042,1.912039504,1.19391498,3.092839579,-0.477542046,1.493315846,-0.281296755,0.428589398,-0.336997272,0.568283944,0.245920909,-0.43838932,0.218559764,0.556979138,-0.600877088,0.70901687,-0.64466104,-0.451759379,-0.264137673,-0.760656618,-0.514271229,-0.011723958,0.628413889,-0.757482053,-0.647531805,0.852225376,-0.39336722,-0.878798561,-0.112312808,-0.310938027,-0.063828228,-0.980162594,0.928542305,0
-0.059688434,0.235112548,0.047862971,0.137973705,0.720863815,0.101780694,0.36326007,0.339769701,0.299190582,0.061755831,-0.029755693,-0.327324246,1.055363476,-0.037957345,0.042653975,0.37502309,-0.691025368,0.865325188,-0.12445972,-0.218004963,0.08309556,-0.072729441,0.327211397,0.494967424,-0.322256945,0.608776827,0.388925488,-0.361441093,-0.039094758,0.536167453,-0.337539683,-0.084594704,-0.319496374,-0.466884128,-0.264137673,-0.760656618,-0.514271229,0.116396772,0.129524141,0.029209484,0.107067615,-0.047672144,-0.252619401,0.141403245,0.356272582,-0.115823428,0.080488151,0.591278208,0.928542305,0
-1.01513669,0.863908124,1.925871531,0.967596604,0.453820914,0.018316742,-0.105985991,0.820373798,1.236683531,0.669282125,1.628623495,-0.500274854,0.598203576,-1.051960951,1.462576943,3.383478816,-0.234822729,2.328299523,2.911009263,2.603397312,0.880453844,1.04222839,-0.453524432,-0.743963335,-2.12356772,-2.096328458,-3.865504775,-2.008513239,0.591791475,0.286427232,-0.713824962,-1.070773238,-0.968120061,-0.216410257,-0.264137673,-0.760656618,-0.514271229,-0.431996046,-4.785390366,4.413395078,5.101650587,-2.0810351,1.864784615,2.47133795,-0.983260289,1.060628663,0.224297613,0.591278208,0.928542305,0
-0.356192523,-0.2111222,0.503274638,0.767600039,0.667455235,0.146038818,-0.019327823,-0.23435509,1.363371768,0.904822766,0.625993699,0.294749395,0.866958188,-1.093393357,0.861615045,-0.782597074,0.290762205,-0.76285563,0.021003636,1.374079484,0.687018636,-0.255754363,0.182655049,0.779091075,-0.078753126,0.634223532,-0.00527734,-0.190563229,0.147363755,0.556979138,-0.412750086,0.375693552,-0.296283425,-0.475976486,-0.264137673,-0.760656618,-0.514271229,-0.017151114,0.454836596,-0.545801437,-0.480673358,0.584157401,-0.486167981,-0.729183136,0.295360129,-0.236686567,-0.083192864,-0.718255794,0.928542305,0
-0.847081527,0.789786289,-0.405724848,-0.885762675,0.133369433,-0.720184382,-0.449138026,0.805276287,-0.663640014,-1.148827364,-0.671842845,-0.986395326,-1.365141174,0.075569776,-0.792786111,-0.070999733,-0.557743123,0.174152438,-0.48812731,-0.646732744,-0.89609916,0.820317967,-0.813282257,-0.055478686,0.12689093,0.649336002,0.545688105,0.22304532,-0.680395787,0.556979138,-0.826826264,1.038589635,-0.545298933,-0.606249573,-0.264137673,-0.760656618,-0.514271229,-0.090587941,0.366646573,-0.142567279,-0.293930494,-0.184161428,-0.04227101,0.202525,0.051343478,-0.373859917,-0.14723875,0.591278208,0.928542305,0
-0.718801869,0.592917364,0.634756049,0.133293369,0.507229494,-0.024895894,-0.602729872,1.006995809,0.552567055,-0.067628659,0.443598006,-0.453035544,1.055363476,-0.307378594,1.273985483,0.022344739,0.435022726,-0.407226256,0.687166533,1.605938743,0.080073523,0.667749729,-0.426232189,-0.656400033,-0.140012383,0.769518797,0.813094522,-0.081598441,-0.515092612,0.515355768,-0.676169589,1.45017688,-0.824635428,-0.555080323,-0.264137673,-0.760656618,-0.514271229,0.138792922,0.413181911,-0.115341269,-0.377320931,-0.191212535,0.089196733,0.160802758,0.158024788,-0.407655291,-0.525175513,-0.194442193,0.928542305,0
-0.438855311,0.147272805,0.671732465,1.671815421,0.347003754,0.766366399,-0.183714332,0.218590209,1.160670589,1.698206266,0.657363947,-0.072530575,0.96019958,-0.902611583,0.793883009,-0.211066215,0.593352541,-0.557102762,0.031463946,-0.312199072,1.562466889,-0.933435902,-0.510237217,0.351290403,0.234851789,0.519814208,0.694346999,0.201462499,-0.273864776,0.182368807,-0.570783805,1.001219194,-0.116296907,-0.330467908,-0.264137673,-0.656155566,-0.514271229,0.006226227,0.204521902,-0.074046095,-0.281932614,-0.318132459,0.350585542,0.358119727,-0.153349125,-0.401139219,-0.229474489,0.544134984,0.928542305,0
-0.40289255,-0.573335567,0.481199295,0.358801531,-0.080264887,0.512944133,0.309340221,-0.467108383,0.147164699,0.61518141,0.75742764,0.728614031,0.96019958,0.104495268,1.047694028,-0.196641502,0.625797395,-0.55849734,0.084519988,-0.214700334,0.308001606,0.170915262,-0.072892638,0.65369145,-0.945173199,-1.045064,-1.350183102,-0.94290947,0.550534532,-0.525228484,-0.231213035,-1.3872709,0.145839697,-0.368145737,-0.264137673,-0.656155566,-0.514271229,0.702686414,-0.711011337,0.508845863,1.138652575,0.177837365,0.420186112,0.237204951,1.459827868,1.214209654,0.664848785,0.703898132,0.928542305,0
0.701349899,-0.647783154,-0.429803642,-0.033459272,0.881089555,0.117955349,-0.557084102,-0.405040838,0.476554113,0.209768318,-0.23029743,0.55055029,0.775581618,-0.307378594,-0.042666392,-0.12193732,0.488852633,-0.490451384,-0.104927172,-0.81161744,-0.082387488,-0.483616415,0.485730718,0.796480554,0.365270308,-0.060632038,-0.758939783,0.333579257,-0.291231863,0.661037563,-0.262352735,-0.435277001,0.070754816,-0.595501083,-0.264137673,-0.656155566,-0.514271229,0.057147359,0.141218379,-0.613558062,-0.179045622,1.02233333,-0.246432683,-1.070003353,-0.402417354,0.498981872,0.097107192,-1.503976195,-1.076956854,0
0.15243183,0.103529724,2.044219559,4.313394647,-1.896156611,2.476966701,1.562183755,-0.273147305,0.400541171,4.49279784,2.123142753,0.210134387,-0.04680749,-0.484644445,1.471607265,0.53612387,5.277959021,-0.800671525,2.734234967,0.097363743,4.689008478,-1.831002797,-1.904221638,-1.418001648,-1.932091658,-2.756962027,-2.1540339,-1.761005065,1.161270403,-2.023669806,0.867110363,-1.570604677,0.599667625,2.292361027,-0.264137673,-0.551654513,-0.514271229,-0.964674223,0.758161949,-0.902092576,-0.866182825,0.99639533,-0.549581834,-1.376143619,-0.856740737,-0.251635568,1.701864239,-2.66422332,-1.076956854,1
-0.266578776,0.109068004,0.344132916,0.575475104,0.667455235,0.146038818,0.683566212,-0.08694467,0.400541171,0.56642347,0.327605719,-0.153246134,0.263528022,-0.384438863,0.144877217,0.792919278,-0.475230432,0.834815242,0.201271164,-0.375639472,0.502954137,-0.228496062,-0.549232833,0.597097788,-0.079393255,0.47231099,0.639872476,-0.150807142,-0.02246144,0.681849248,-0.75148685,0.812162489,-0.408033464,-0.474577085,-0.264137673,-0.551654513,-0.514271229,-0.004311032,-0.699075482,1.084053506,0.668459796,-1.757565571,0.454213057,1.603010417,0.287010215,-0.290131931,-0.040540987,0.329371408,-1.076956854,1
0.305582839,-0.691635824,0.047464087,0.053325591,1.148132456,0.764741898,0.058771514,-0.622277245,0.071151757,0.324346199,0.322395199,0.744155573,0.96019958,0.192617118,0.603020779,-0.201769162,0.604727556,-0.555767907,-0.026688415,-0.54494886,0.00134844,0.035101169,0.401748772,1.004166313,0.474221134,0.578818768,0.622290288,0.293568124,0.233551828,0.681849248,-0.299942951,0.919256261,0.101990548,-0.538865267,-0.264137673,-0.551654513,-0.514271229,0.101127969,0.588692136,-0.628864539,-0.531535061,0.593978585,-0.099498146,-0.760541253,0.385156572,-0.268998668,-0.072114369,-0.456348993,0.928542305,1
-0.205366301,0.437233605,-0.350320854,-1.058673767,-0.454124948,-2.125121683,-2.427641038,-0.063669341,0.653917644,-1.23390547,-0.509450246,-0.68886601,-0.915999231,-1.009986945,-1.114049606,0.146300241,-0.8267201,0.939274248,-0.021826263,0.837037238,-1.062899424,1.247106292,-0.719674366,0.315665635,0.306469654,0.559754405,0.157164362,0.438407573,-0.880148777,0.702660933,-0.826826264,0.977820743,-0.491330002,-0.601873506,-0.264137673,-0.551654513,-0.514271229,0.141691737,-0.112865531,0.660728458,0.269142425,-0.712113058,0.458853095,0.865961782,0.168473653,-0.214623797,-0.553280265,0.329371408,-1.076956854,1
0.824818583,-0.7318528,-0.480363607,-0.126239768,0.934498135,0.146038818,0.273544692,-0.653311018,0.121827051,0.13914106,-0.256660983,0.66988346,1.152509958,0.192617118,0.199568222,-1.020658611,-0.392387127,-0.778292132,-1.107627963,-0.86322919,-0.171525136,-0.436653691,0.917004771,0.665574473,1.27274167,0.554808874,0.371062162,1.285792603,-0.541711184,0.827531043,-0.07449027,-0.044316265,0.751999956,-0.716694465,-0.264137673,-0.551654513,-0.514271229,0.008867472,0.508620428,-0.857247486,-0.587619978,0.952325912,0.570214008,-1.089269993,-0.207073474,-0.179730713,-0.182801169,-1.242069394,0.928542305,1
1.107225284,-0.9045711,-0.00084875,-0.157051084,0.987906715,0.105383099,0.146179202,-0.983624504,0.856618822,0.17296181,0.355902876,0.936007226,0.344806368,-0.791608674,0.185834264,-0.533753148,-0.401779798,-0.376864928,-0.380668505,0.508487888,-0.201586783,0.256224952,1.229578454,0.969145463,0.611951014,0.711794945,0.678324362,0.573730924,-0.339806624,0.931589468,0.07569467,0.548904706,0.474863087,-0.607258329,-0.264137673,-0.447153461,-0.514271229,0.176478666,0.063659483,0.287781314,-0.028348112,-0.490506841,0.446479661,0.580284017,-0.011798852,-0.296660361,0.126554852,0.329371408,-1.076956854,1
0.589073912,-0.727170827,0.297137741,-0.455858748,0.774272395,-0.010303906,-0.582928833,-1.242952694,0.248515287,-0.232703539,0.618614987,0.823162305,0.686014486,-0.09345008,0.596999983,0.888852947,0.99379115,-0.235731659,0.848737055,-0.611196546,-0.486597598,1.125096412,0.190333184,0.673901375,0.435828178,0.364529492,0.385471924,0.32605493,-0.029272137,0.702660933,-0.412750086,0.390298287,0.034609376,-0.556445056,-0.264137673,-0.447153461,-0.514271229,0.077100351,-0.167277567,0.238700186,0.26205747,-0.345581411,-0.677956219,0.430668592,0.035778545,-0.130337975,-0.426063935,0.853185009,-1.076956854,1
0.441576412,-0.290129279,0.314383919,0.31285726,0.774272395,-0.010303906,-0.582928833,-0.467108383,0.071151757,0.447144575,0.453681697,0.340848587,0.866958188,0.163016342,0.743810752,-0.461582445,0.243266777,-0.588097487,-0.141999155,0.185224542,0.249572328,0.04424095,0.759282063,0.949297687,1.684178896,-1.881123731,-2.654496106,2.038787456,-1.486017701,0.765095988,-0.149617273,-2.173236885,0.270488436,-0.834734159,-0.264137673,-0.447153461,-0.514271229,0.195940774,-2.821144873,0.434754401,2.907176283,0.652150217,0.134050434,-0.640423718,-0.191463411,2.617267732,0.283172003,-0.718255794,0.928542305,1
-0.396361002,0.684982667,1.152865398,0.705353216,0.667455235,0.222714077,0.493969795,0.71217497,1.059320001,0.475924597,0.931763954,-0.537168678,0.344806368,-0.967460651,0.802438719,1.827403008,1.402812322,-0.056377068,2.515720613,2.286228629,0.627800671,0.536590221,0.396911652,0.245574764,-0.72174802,0.020732868,-0.26101827,-0.862820416,0.657681351,0.598602508,-0.299942951,-0.349236127,-0.543681415,-0.34626221,-0.264137673,-0.447153461,-0.514271229,-0.036219937,-0.284509893,-0.163256352,0.229735595,0.280833891,0.593414198,-0.302659588,-0.71790085,0.371471689,0.204993123,-0.456348993,0.928542305,1
-0.992153227,0.931766733,-0.729759545,-0.292386314,0.133369433,-0.652224155,1.006127173,0.720562477,0.121827051,-0.599319366,-1.03385237,-1.161818403,0.427647767,-0.037957345,-0.888508137,-0.166084562,-0.522503157,0.043282096,-0.588484843,-0.824925015,-0.32710296,-0.580427654,0.34328651,0.036071018,-0.402974872,0.163490828,-0.001088724,-0.228734074,-0.864477211,0.536167453,-0.337539683,-0.164237769,-0.747224034,-0.548566817,-0.264137673,-0.447153461,-0.514271229,0.066993915,-0.752327759,0.697435917,0.743420689,-0.691967038,0.305731841,0.780789946,-0.186671302,0.044904752,-0.191794574,0.329371408,-1.076956854,1
-0.450479876,0.042097498,0.360470873,-0.596911088,0.453820914,-0.133672528,-0.241910933,-0.017118682,0.451216466,-0.643311995,0.3708139,-0.087706449,0.263528022,-0.434898259,0.078301823,0.003561663,-0.688896291,0.450705537,0.268442103,1.922000942,-0.619618596,1.460854263,-0.565185964,0.109859,-0.681876627,0.2958835,-0.168621553,-0.703016163,0.031318162,0.515355768,-0.75148685,-0.269590057,-0.963702814,-0.434183056,-0.264137673,-0.342652408,-0.514271229,-0.103755183,-0.447407736,0.816717565,0.735353149,-0.935356139,-0.630009159,0.742123793,0.592996264,0.018082266,-0.322810597,0.329371408,0.928542305,0
0.609108728,-0.793216582,-0.198614392,-0.492055291,1.041315295,0.487150216,0.737140451,-0.715378562,1.008644706,-0.249507682,0.085273,0.746627333,0.02864105,-1.009986945,-0.066335905,0.778540922,-0.400366943,0.696530455,0.664977452,1.100225579,-0.521261644,0.473939123,0.741374552,0.422405378,-0.438078299,0.240343271,0.068575812,-0.411831894,-0.289844598,0.765095988,-0.149617273,-0.334799236,-0.336371375,-0.449448649,-0.264137673,-0.342652408,-0.514271229,-0.10192794,-0.918125001,1.353224354,1.334833427,-1.646384724,-0.943985065,1.398651159,0.688494168,0.130788355,-0.209883468,0.853185009,0.928542305,0
